	"names"	"clusters"
"2872"	"PRKAB1"	4
"2873"	"PRKACB"	4
"2874"	"PRKAG2"	13
"2875"	"PRKAG2_AS1"	12
"2876"	"PRKAR1A"	4
"2877"	"PRKAR2B"	8
"2878"	"PRKCDBP"	3
"2879"	"PRKD1"	19
"2880"	"PRKD3"	9
"2881"	"PRKG2"	19
"2882"	"PRKRIP1"	9
"2883"	"PRKX"	9
"2884"	"PRMT2"	16
"2885"	"PRNP"	13
"2886"	"PROC"	8
"2887"	"PROCR"	14
"2888"	"PROM1"	10
"2889"	"PROX1"	4
"2890"	"PRPF6"	4
"2891"	"PRPH"	9
"2892"	"PRPS1"	13
"2893"	"PRPSAP1"	4
"2894"	"PRR11"	16
"2895"	"PRR13"	13
"2896"	"PRR15"	13
"2897"	"PRR4"	9
"2898"	"PRR7"	9
"2899"	"PRSS23"	19
"2900"	"PRSS35"	8
"2901"	"PRSS8"	8
"2902"	"PRTG"	16
"2903"	"PSAP"	4
"2904"	"PSAT1"	13
"2905"	"PSD3"	12
"2906"	"PSD4"	4
"2907"	"PSMA2"	9
"2908"	"PSMA6"	9
"2909"	"PSMC2"	13
"2910"	"PSMC3IP"	4
"2911"	"PSMD9"	3
"2912"	"PSME2"	19
"2913"	"PSME3"	19
"2914"	"PSPH"	19
"2915"	"PSRC1"	4
"2916"	"PSTPIP2"	19
"2917"	"PTAR1"	16
"2918"	"PTBP3"	16
"2919"	"PTCH1"	9
"2920"	"PTDSS1"	13
"2921"	"PTEN"	3
"2922"	"PTGES2"	13
"2923"	"PTK2"	9
"2924"	"PTK7"	4
"2925"	"PTMA"	3
"2926"	"PTMS"	8
"2927"	"PTN"	5
"2928"	"PTOV1"	4
"2929"	"PTP4A1"	4
"2930"	"PTP4A2"	3
"2931"	"PTPN12"	4
"2932"	"PTPN21"	4
"2933"	"PTPN3"	13
"2934"	"PTPN4"	3
"2935"	"PTPN9"	9
"2936"	"PTPRA"	4
"2937"	"PTPRF"	4
"2938"	"PTPRH"	19
"2939"	"PTPRN2"	9
"2940"	"PTPRS"	8
"2941"	"PTRF"	16
"2942"	"PTRH1"	14
"2943"	"PTS"	16
"2944"	"PTTG1"	4
"2945"	"PTTG1IP"	4
"2946"	"PUF60"	16
"2947"	"PUM1"	4
"2948"	"PURB"	1
"2949"	"PUS10"	19
"2950"	"PVR"	12
"2951"	"PVRL2"	4
"2952"	"PVRL3"	4
"2953"	"PWWP2B"	9
"2954"	"PXDC1"	13
"2955"	"PXDN"	8
"2956"	"PXK"	4
"2957"	"PYCARD"	20
"2958"	"PYCARD_AS1"	3
"2959"	"PYCR1"	5
"2960"	"PYGB"	4
"2961"	"PYGL"	8
"2962"	"PYROXD2"	16
"2963"	"PYY"	18
"2964"	"QARS"	9
"2965"	"QDPR"	13
"2966"	"QKI"	4
"2967"	"QPRT"	13
"2968"	"QSOX1"	8
"2969"	"R3HCC1"	5
"2970"	"R3HDM1"	9
"2971"	"R3HDM4"	5
"2972"	"RAB11A"	16
"2973"	"RAB11B"	9
"2974"	"RAB11FIP1"	14
"2975"	"RAB11FIP4"	14
"2976"	"RAB14"	16
"2977"	"RAB17"	13
"2978"	"RAB1A"	19
"2979"	"RAB20"	13
"2980"	"RAB21"	1
"2981"	"RAB23"	4
"2982"	"RAB27B"	14
"2983"	"RAB29"	6
"2984"	"RAB34"	1
"2985"	"RAB37"	3
"2986"	"RAB3B"	3
"2987"	"RAB3C"	19
"2988"	"RAB3D"	19
"2989"	"RAB3GAP2"	5
"2990"	"RAB3IL1"	19
"2991"	"RAB3IP"	13
"2992"	"RAB40B"	4
"2993"	"RAB4B"	9
"2994"	"RAB5A"	4
"2995"	"RAB6B"	9
"2996"	"RABAC1"	4
"2997"	"RABGAP1"	4
"2998"	"RABGAP1L"	12
"2999"	"RABGGTB"	13
"3000"	"RAC3"	5
"3001"	"RACGAP1"	3
"3002"	"RAD21"	4
"3003"	"RAI1"	9
"3004"	"RAI14"	9
"3005"	"RAI2"	4
"3006"	"RALA"	16
"3007"	"RALB"	16
"3008"	"RALBP1"	3
"3009"	"RALGAPA1"	3
"3010"	"RALY"	16
"3011"	"RALYL"	12
"3012"	"RAMP1"	12
"3013"	"RAMP2"	4
"3014"	"RANBP3"	4
"3015"	"RAP1A"	9
"3016"	"RAP1GAP2"	3
"3017"	"RAPGEFL1"	9
"3018"	"RARA"	16
"3019"	"RARA_AS1"	4
"3020"	"RARB"	13
"3021"	"RARRES1"	4
"3022"	"RARRES2"	18
"3023"	"RASA2"	9
"3024"	"RASA4"	19
"3025"	"RASAL2"	4
"3026"	"RASD1"	8
"3027"	"RASSF1"	16
"3028"	"RASSF10"	9
"3029"	"RASSF3"	3
"3030"	"RASSF4"	9
"3031"	"RASSF6"	5
"3032"	"RASSF7"	9
"3033"	"RASSF8_AS1"	13
"3034"	"RASSF9"	5
"3035"	"RBBP4"	16
"3036"	"RBBP8NL"	12
"3037"	"RBFOX2"	16
"3038"	"RBKS"	12
"3039"	"RBM15B"	16
"3040"	"RBM22"	16
"3041"	"RBM23"	16
"3042"	"RBM34"	19
"3043"	"RBM38"	3
"3044"	"RBM39"	4
"3045"	"RBM4"	3
"3046"	"RBM6"	9
"3047"	"RBM7"	4
"3048"	"RBM8A"	4
"3049"	"RBMS1"	8
"3050"	"RBMS2"	4
"3051"	"RBMS3"	5
"3052"	"RBP1"	2
"3053"	"RBP2"	2
"3054"	"RBP4"	8
"3055"	"RBPJ"	16
"3056"	"RBPMS"	18
"3057"	"RBX1"	16
"3058"	"RCAN1"	4
"3059"	"RCAN3"	9
"3060"	"RCBTB2"	16
"3061"	"RCN1"	8
"3062"	"RCN2"	8
"3063"	"RDH10"	19
"3064"	"RDH11"	9
"3065"	"REC8"	19
"3066"	"REEP4"	16
"3067"	"REEP6"	12
"3068"	"REG4"	2
"3069"	"RENBP"	19
"3070"	"RERE"	16
"3071"	"REST"	9
"3072"	"REV3L"	16
"3073"	"REXO2"	8
"3074"	"RFNG"	5
"3075"	"RFTN1"	5
"3076"	"RFX1"	3
"3077"	"RFX2"	9
"3078"	"RFX3"	4
"3079"	"RFX6"	12
"3080"	"RGL1"	13
"3081"	"RGL3"	4
"3082"	"RGMB"	19
"3083"	"RGN"	12
"3084"	"RGS10"	5
"3085"	"RGS12"	4
"3086"	"RGS2"	19
"3087"	"RGS3"	4
"3088"	"RHBDF1"	4
"3089"	"RHNO1"	3
"3090"	"RHOB"	4
"3091"	"RHOC"	9
"3092"	"RHOD"	19
"3093"	"RHOU"	13
"3094"	"RHOV"	1
"3095"	"RHPN2"	4
"3096"	"RIC3"	4
"3097"	"RICTOR"	4
"3098"	"RIIAD1"	11
"3099"	"RIMKLB"	1
"3100"	"RIMS4"	4
"3101"	"RIN2"	3
"3102"	"RIT1"	19
"3103"	"RNASE1"	13
"3104"	"RNASE2"	7
"3105"	"RNASE4"	8
"3106"	"RND3"	5
"3107"	"RNF10"	16
"3108"	"RNF103"	16
"3109"	"RNF11"	9
"3110"	"RNF128"	12
"3111"	"RNF130"	4
"3112"	"RNF144A"	9
"3113"	"RNF145"	4
"3114"	"RNF146"	9
"3115"	"RNF150"	16
"3116"	"RNF168"	9
"3117"	"RNF181"	4
"3118"	"RNF186"	18
"3119"	"RNF187"	3
"3120"	"RNF19A"	13
"3121"	"RNF207"	19
"3122"	"RNF212"	16
"3123"	"RNF24"	4
"3124"	"RNF26"	16
"3125"	"RNF41"	4
"3126"	"RNF44"	4
"3127"	"ROBO1"	4
"3128"	"ROBO2"	8
"3129"	"ROMO1"	4
"3130"	"ROR2"	4
"3131"	"RORA"	3
"3132"	"RP11_108M9_4"	9
"3133"	"RP11_10A14_4"	7
"3134"	"RP11_1114A5_4"	4
"3135"	"RP11_1143G9_4"	5
"3136"	"RP11_119D9_1"	13
"3137"	"RP11_11N9_4"	19
"3138"	"RP11_1223D19_1"	19
"3139"	"RP11_1275H24_1"	9
"3140"	"RP11_138A9_2"	5
"3141"	"RP11_140K17_3"	9
"3142"	"RP11_156K23_3"	4
"3143"	"RP11_15H20_7"	7
"3144"	"RP11_160E2_6"	9
"3145"	"RP11_166P13_4"	9
"3146"	"RP11_182L21_6"	4
"3147"	"RP11_242D8_1"	19
"3148"	"RP11_255M2_3"	16
"3149"	"RP11_25K19_1"	3
"3150"	"RP11_277P12_20"	9
"3151"	"RP11_294J22_6"	18
"3152"	"RP11_296O14_3"	9
"3153"	"RP11_297L17_2"	4
"3154"	"RP11_298J20_3"	4
"3155"	"RP11_332H14_2"	16
"3156"	"RP11_345P4_9"	4
"3157"	"RP11_347P5_1"	16
"3158"	"RP11_352M15_2"	4
"3159"	"RP11_380D23_2"	13
"3160"	"RP11_382A20_3"	3
"3161"	"RP11_390E23_6"	16
"3162"	"RP11_390F4_3"	19
"3163"	"RP11_395G23_3"	4
"3164"	"RP11_398K22_12"	9
"3165"	"RP11_404P21_3"	7
"3166"	"RP11_44F21_5"	3
"3167"	"RP11_46C24_7"	16
"3168"	"RP11_486G15_2"	4
"3169"	"RP11_488L18_10"	16
"3170"	"RP11_499P20_2"	16
"3171"	"RP11_51J9_5"	4
"3172"	"RP11_525K10_3"	7
"3173"	"RP11_532F12_5"	16
"3174"	"RP11_538P18_2"	5
"3175"	"RP11_539L10_3"	16
"3176"	"RP11_544A12_8"	16
"3177"	"RP11_546K22_1"	19
"3178"	"RP11_60L3_1"	7
"3179"	"RP11_615I2_2"	16
"3180"	"RP11_620J15_3"	4
"3181"	"RP11_66N11_8"	9
"3182"	"RP11_680F8_1"	13
"3183"	"RP11_722G7_1"	9
"3184"	"RP11_727F15_9"	16
"3185"	"RP11_736K20_5"	9
"3186"	"RP11_758H9_2"	4
"3187"	"RP11_792A8_4"	4
"3188"	"RP11_798K3_2"	19
"3189"	"RP11_798M19_6"	4
"3190"	"RP11_834C11_4"	2
"3191"	"RP11_83A24_2"	4
"3192"	"RP11_841O20_2"	5
"3193"	"RP11_89C3_4"	19
"3194"	"RP11_96D1_11"	3
"3195"	"RP13_188A5_1"	4
"3196"	"RP13_436F16_1"	10
"3197"	"RP13_942N8_1"	4
"3198"	"RP1_278O22_1"	7
"3199"	"RP1_313I6_12"	4
"3200"	"RP1_34B20_21"	8
"3201"	"RP1_39G22_7"	16
"3202"	"RP3_512B11_3"	1
"3203"	"RP4_568C11_4"	7
"3204"	"RP4_639F20_1"	4
"3205"	"RP4_665J23_1"	19
"3206"	"RP5_1092A3_4"	19
"3207"	"RP5_908M14_5"	12
"3208"	"RPAIN"	16
"3209"	"RPF1"	16
"3210"	"RPF2"	19
"3211"	"RPH3AL"	9
"3212"	"RPL11"	13
"3213"	"RPL12"	13
"3214"	"RPL13"	13
"3215"	"RPL13A"	13
"3216"	"RPL14"	13
"3217"	"RPL17"	9
"3218"	"RPL19"	13
"3219"	"RPL22L1"	13
"3220"	"RPL28"	13
"3221"	"RPL29"	13
"3222"	"RPL34"	1
"3223"	"RPL35A"	19
"3224"	"RPL36A"	4
"3225"	"RPL37"	1
"3226"	"RPL37A"	1
"3227"	"RPL38"	4
"3228"	"RPL39"	4
"3229"	"RPL41"	4
"3230"	"RPL6"	1
"3231"	"RPL7"	13
"3232"	"RPL7A"	13
"3233"	"RPL8"	13
"3234"	"RPLP0"	13
"3235"	"RPLP1"	13
"3236"	"RPN1"	19
"3237"	"RPP21"	16
"3238"	"RPRD1B"	4
"3239"	"RPS10"	14
"3240"	"RPS15"	19
"3241"	"RPS18"	13
"3242"	"RPS2"	13
"3243"	"RPS21"	4
"3244"	"RPS23"	13
"3245"	"RPS26"	9
"3246"	"RPS27"	4
"3247"	"RPS27L"	4
"3248"	"RPS28"	19
"3249"	"RPS29"	4
"3250"	"RPS3"	13
"3251"	"RPS3A"	13
"3252"	"RPS4Y1"	13
"3253"	"RPS6KA3"	4
"3254"	"RPS6KA5"	9
"3255"	"RPSA"	14
"3256"	"RQCD1"	9
"3257"	"RRAGA"	16
"3258"	"RRAGB"	3
"3259"	"RRAGD"	19
"3260"	"RRAS2"	9
"3261"	"RRBP1"	12
"3262"	"RSF1"	4
"3263"	"RSL1D1"	13
"3264"	"RSRP1"	9
"3265"	"RSU1"	5
"3266"	"RTFDC1"	9
"3267"	"RTKN2"	5
"3268"	"RTN1"	18
"3269"	"RTN2"	4
"3270"	"RTN3"	16
"3271"	"RTN4"	1
"3272"	"RTN4R"	16
"3273"	"RUNX1"	5
"3274"	"RUVBL1"	19
"3275"	"RYBP"	4
"3276"	"S100A10"	4
"3277"	"S100A11"	3
"3278"	"S100A13"	4
"3279"	"S100A16"	3
"3280"	"S100A4"	8
"3281"	"S100A6"	8
"3282"	"S100P"	8
"3283"	"S1PR2"	9
"3284"	"SALL2"	16
"3285"	"SAMD13"	8
"3286"	"SAMD4A"	9
"3287"	"SAMD5"	13
"3288"	"SAPCD2"	16
"3289"	"SAR1A"	16
"3290"	"SAR1B"	12
"3291"	"SARS"	9
"3292"	"SAT1"	4
"3293"	"SAT2"	12
"3294"	"SATB1"	8
"3295"	"SATB2"	10
"3296"	"SATB2_AS1"	7
"3297"	"SBDS"	7
"3298"	"SBF1"	9
"3299"	"SBK1"	4
"3300"	"SBNO1"	1
"3301"	"SCAMP1"	16
"3302"	"SCAP"	9
"3303"	"SCARA3"	9
"3304"	"SCARB1"	4
"3305"	"SCD"	19
"3306"	"SCD5"	19
"3307"	"SCG2"	13
"3308"	"SCG3"	19
"3309"	"SCG5"	8
"3310"	"SCGN"	9
"3311"	"SCMH1"	16
"3312"	"SCML1"	4
"3313"	"SCML4"	12
"3314"	"SCN9A"	8
"3315"	"SCP2"	13
"3316"	"SCPEP1"	12
"3317"	"SCRIB"	3
"3318"	"SCRN1"	16
"3319"	"SCRN2"	13
"3320"	"SCT"	13
"3321"	"SCTR"	13
"3322"	"SCUBE2"	14
"3323"	"SCUBE3"	4
"3324"	"SCYL3"	9
"3325"	"SDC1"	9
"3326"	"SDC2"	10
"3327"	"SDC3"	9
"3328"	"SDC4"	8
"3329"	"SDCBP2"	19
"3330"	"SDF2L1"	13
"3331"	"SDHAF1"	13
"3332"	"SDHAF4"	7
"3333"	"SDHB"	13
"3334"	"SDR39U1"	16
"3335"	"SEC11A"	9
"3336"	"SEC23B"	3
"3337"	"SEC24A"	13
"3338"	"SEC31A"	13
"3339"	"SEC61G"	16
"3340"	"SEC62"	8
"3341"	"SELM"	19
"3342"	"SEMA3A"	8
"3343"	"SEMA3B"	9
"3344"	"SEMA3C"	4
"3345"	"SEMA3D"	8
"3346"	"SEMA4C"	4
"3347"	"SEMA4D"	4
"3348"	"SEMA4G"	4
"3349"	"SEMA6D"	19
"3350"	"SENP5"	3
"3351"	"SEPN1"	13
"3352"	"SEPP1"	11
"3353"	"SEPT10"	9
"3354"	"SEPT11"	19
"3355"	"SEPT2"	9
"3356"	"SEPT6"	8
"3357"	"SEPT7"	9
"3358"	"SEPT8"	3
"3359"	"SEPW1"	8
"3360"	"SERF2"	16
"3361"	"SERINC1"	4
"3362"	"SERINC2"	8
"3363"	"SERINC3"	3
"3364"	"SERINC5"	4
"3365"	"SERPINA1"	2
"3366"	"SERPINA5"	4
"3367"	"SERPINB1"	5
"3368"	"SERPINB6"	12
"3369"	"SERPINE2"	19
"3370"	"SERPINF1"	4
"3371"	"SERPINF2"	9
"3372"	"SERPING1"	4
"3373"	"SERPINH1"	4
"3374"	"SERTAD1"	4
"3375"	"SERTAD3"	8
"3376"	"SESN3"	19
"3377"	"SESTD1"	9
"3378"	"SET"	7
"3379"	"SETBP1"	8
"3380"	"SETMAR"	16
"3381"	"SETX"	9
"3382"	"SF3A2"	9
"3383"	"SF3A3"	5
"3384"	"SFN"	5
"3385"	"SFPQ"	7
"3386"	"SFRP1"	4
"3387"	"SFRP5"	19
"3388"	"SFXN2"	13
"3389"	"SFXN3"	12
"3390"	"SFXN5"	4
"3391"	"SGCB"	9
"3392"	"SGCE"	9
"3393"	"SGK3"	13
"3394"	"SGOL1"	9
"3395"	"SGOL2"	4
"3396"	"SGSM3"	16
"3397"	"SH2D3A"	16
"3398"	"SH3BGRL2"	4
"3399"	"SH3BGRL3"	13
"3400"	"SH3BP5"	16
"3401"	"SH3GLB2"	16
"3402"	"SH3PXD2A"	3
"3403"	"SH3RF1"	4
"3404"	"SH3RF2"	4
"3405"	"SH3TC1"	5
"3406"	"SHANK2"	9
"3407"	"SHBG"	19
"3408"	"SHD"	9
"3409"	"SHF"	4
"3410"	"SHFM1"	4
"3411"	"SHH"	17
"3412"	"SHKBP1"	16
"3413"	"SHOC2"	9
"3414"	"SHROOM3"	9
"3415"	"SHTN1"	19
"3416"	"SI"	2
"3417"	"SIAH2"	20
"3418"	"SIDT2"	19
"3419"	"SIPA1L2"	8
"3420"	"SIRT2"	3
"3421"	"SIVA1"	9
"3422"	"SIX5"	9
"3423"	"SKA2"	9
"3424"	"SKIL"	9
"3425"	"SLC11A1"	9
"3426"	"SLC11A2"	4
"3427"	"SLC12A2"	4
"3428"	"SLC12A4"	9
"3429"	"SLC12A5"	4
"3430"	"SLC12A8"	13
"3431"	"SLC13A2"	18
"3432"	"SLC15A1"	12
"3433"	"SLC16A1"	9
"3434"	"SLC16A10"	12
"3435"	"SLC16A3"	8
"3436"	"SLC17A5"	19
"3437"	"SLC18A1"	13
"3438"	"SLC18B1"	13
"3439"	"SLC19A2"	8
"3440"	"SLC19A3"	8
"3441"	"SLC1A5"	14
"3442"	"SLC20A1"	4
"3443"	"SLC22A17"	19
"3444"	"SLC22A18"	13
"3445"	"SLC22A23"	16
"3446"	"SLC23A1"	19
"3447"	"SLC25A1"	13
"3448"	"SLC25A24"	9
"3449"	"SLC25A29"	4
"3450"	"SLC25A33"	19
"3451"	"SLC25A36"	9
"3452"	"SLC25A37"	13
"3453"	"SLC25A39"	19
"3454"	"SLC25A4"	19
"3455"	"SLC25A45"	19
"3456"	"SLC25A5"	12
"3457"	"SLC25A6"	13
"3458"	"SLC26A11"	19
"3459"	"SLC26A2"	8
"3460"	"SLC26A3"	12
"3461"	"SLC26A6"	4
"3462"	"SLC27A1"	4
"3463"	"SLC27A2"	19
"3464"	"SLC27A3"	16
"3465"	"SLC27A5"	19
"3466"	"SLC27A6"	19
"3467"	"SLC28A1"	7
"3468"	"SLC29A4"	4
"3469"	"SLC2A1"	4
"3470"	"SLC2A10"	3
"3471"	"SLC2A13"	3
"3472"	"SLC2A2"	13
"3473"	"SLC2A3"	9
"3474"	"SLC2A4RG"	3
"3475"	"SLC2A5"	6
"3476"	"SLC2A8"	13
"3477"	"SLC30A1"	13
"3478"	"SLC30A4"	1
"3479"	"SLC31A1"	19
"3480"	"SLC35A1"	9
"3481"	"SLC35B3"	3
"3482"	"SLC35D2"	14
"3483"	"SLC35E2B"	4
"3484"	"SLC35F5"	9
"3485"	"SLC35G1"	19
"3486"	"SLC36A1"	3
"3487"	"SLC36A4"	16
"3488"	"SLC37A1"	4
"3489"	"SLC37A4"	11
"3490"	"SLC38A1"	9
"3491"	"SLC38A11"	9
"3492"	"SLC38A2"	9
"3493"	"SLC38A5"	13
"3494"	"SLC39A10"	4
"3495"	"SLC39A13"	9
"3496"	"SLC39A14"	2
"3497"	"SLC39A4"	19
"3498"	"SLC39A5"	19
"3499"	"SLC39A6"	4
"3500"	"SLC39A7"	9
"3501"	"SLC3A1"	19
"3502"	"SLC3A2"	13
"3503"	"SLC40A1"	19
"3504"	"SLC41A3"	16
"3505"	"SLC43A2"	19
"3506"	"SLC44A1"	8
"3507"	"SLC44A2"	8
"3508"	"SLC44A3"	4
"3509"	"SLC44A4"	4
"3510"	"SLC46A1"	4
"3511"	"SLC46A3"	19
"3512"	"SLC4A4"	8
"3513"	"SLC4A7"	12
"3514"	"SLC51A"	19
"3515"	"SLC51B"	7
"3516"	"SLC52A3"	7
"3517"	"SLC5A12"	6
"3518"	"SLC5A6"	19
"3519"	"SLC5A9"	19
"3520"	"SLC6A19"	7
"3521"	"SLC6A20"	19
"3522"	"SLC6A8"	12
"3523"	"SLC7A11"	4
"3524"	"SLC7A2"	8
"3525"	"SLC7A4"	19
"3526"	"SLC7A5"	3
"3527"	"SLC7A7"	11
"3528"	"SLC7A8"	19
"3529"	"SLC7A9"	13
"3530"	"SLC8A1"	13
"3531"	"SLC9A3R1"	6
"3532"	"SLC9A3R2"	4
"3533"	"SLCO2A1"	3
"3534"	"SLCO2B1"	19
"3535"	"SLF1"	5
"3536"	"SLIRP"	4
"3537"	"SLIT2"	16
"3538"	"SLITRK4"	19
"3539"	"SLK"	9
"3540"	"SLN"	14
"3541"	"SLPI"	19
"3542"	"SLU7"	16
"3543"	"SMAD4"	3
"3544"	"SMAD7"	19
"3545"	"SMAGP"	4
"3546"	"SMARCA1"	16
"3547"	"SMARCA2"	14
"3548"	"SMARCAL1"	9
"3549"	"SMARCB1"	4
"3550"	"SMARCD3"	3
"3551"	"SMARCE1"	16
"3552"	"SMC2"	9
"3553"	"SMC3"	13
"3554"	"SMCHD1"	5
"3555"	"SMG6"	5
"3556"	"SMIM1"	19
"3557"	"SMIM12"	19
"3558"	"SMIM14"	8
"3559"	"SMIM15"	9
"3560"	"SMIM22"	9
"3561"	"SMIM24"	12
"3562"	"SMIM3"	4
"3563"	"SMIM4"	19
"3564"	"SMIM6"	19
"3565"	"SMLR1"	12
"3566"	"SMN1"	9
"3567"	"SMN2"	9
"3568"	"SMOC2"	7
"3569"	"SMTN"	7
"3570"	"SMTNL2"	19
"3571"	"SMYD2"	14
"3572"	"SNAI2"	5
"3573"	"SNAP23"	19
"3574"	"SNAPC3"	9
"3575"	"SNAPIN"	9
"3576"	"SNCA"	9
"3577"	"SNCAIP"	9
"3578"	"SNHG18"	13
"3579"	"SNHG19"	3
"3580"	"SNHG23"	16
"3581"	"SNHG25"	5
"3582"	"SNHG7"	13
"3583"	"SNHG8"	13
"3584"	"SNHG9"	4
"3585"	"SNN"	4
"3586"	"SNRNP70"	9
"3587"	"SNRPE"	1
"3588"	"SNRPF"	1
"3589"	"SNRPG"	4
"3590"	"SNTB1"	5
"3591"	"SNX17"	9
"3592"	"SNX18"	12
"3593"	"SNX2"	13
"3594"	"SNX27"	16
"3595"	"SNX29"	5
"3596"	"SNX3"	18
"3597"	"SNX7"	9
"3598"	"SNX8"	6
"3599"	"SOAT1"	9
"3600"	"SOAT2"	12
"3601"	"SOCS1"	16
"3602"	"SOCS2"	19
"3603"	"SOCS3"	8
"3604"	"SOD3"	8
"3605"	"SOGA1"	16
"3606"	"SON"	16
"3607"	"SORBS1"	9
"3608"	"SORBS2"	8
"3609"	"SORBS3"	16
"3610"	"SORL1"	8
"3611"	"SOSTDC1"	4
"3612"	"SOWAHA"	19
"3613"	"SOWAHC"	9
"3614"	"SOX11"	14
"3615"	"SOX13"	16
"3616"	"SOX15"	9
"3617"	"SOX4"	10
"3618"	"SOX9"	8
"3619"	"SP4"	3
"3620"	"SP6"	4
"3621"	"SPACA3"	11
"3622"	"SPAG9"	9
"3623"	"SPARC"	1
"3624"	"SPARCL1"	14
"3625"	"SPATA20"	4
"3626"	"SPATS2L"	14
"3627"	"SPC24"	5
"3628"	"SPC25"	3
"3629"	"SPCS2"	4
"3630"	"SPDEF"	7
"3631"	"SPEN"	3
"3632"	"SPG20"	19
"3633"	"SPIB"	19
"3634"	"SPIN1"	4
"3635"	"SPIN2B"	9
"3636"	"SPINK1"	2
"3637"	"SPINK5"	8
"3638"	"SPINT1"	4
"3639"	"SPINT2"	4
"3640"	"SPIRE2"	9
"3641"	"SPOCK2"	9
"3642"	"SPON2"	14
"3643"	"SPR"	19
"3644"	"SPRED1"	4
"3645"	"SPRY1"	4
"3646"	"SPRY2"	4
"3647"	"SPRY4"	3
"3648"	"SPSB3"	4
"3649"	"SPTAN1"	4
"3650"	"SPTBN1"	4
"3651"	"SPTLC2"	4
"3652"	"SPTLC3"	19
"3653"	"SPTSSA"	3
"3654"	"SPTSSB"	7
"3655"	"SQLE"	5
"3656"	"SQRDL"	8
"3657"	"SRD5A3"	13
"3658"	"SREBF2"	16
"3659"	"SREK1IP1"	4
"3660"	"SRF"	9
"3661"	"SRGAP2C"	13
"3662"	"SRI"	4
"3663"	"SRM"	14
"3664"	"SRP9"	9
"3665"	"SRPRA"	9
"3666"	"SRSF10"	9
"3667"	"SRSF4"	9
"3668"	"SRSF6"	9
"3669"	"SRSF8"	9
"3670"	"SRSF9"	3
"3671"	"SRY"	16
"3672"	"SS18"	9
"3673"	"SSBP2"	4
"3674"	"SSBP3"	4
"3675"	"SSBP4"	4
"3676"	"SSFA2"	3
"3677"	"SSH3"	3
"3678"	"SSUH2"	12
"3679"	"SSX2IP"	13
"3680"	"ST13"	13
"3681"	"ST3GAL4"	19
"3682"	"ST3GAL6"	19
"3683"	"ST6GAL2"	3
"3684"	"ST6GALNAC3"	9
"3685"	"ST6GALNAC4"	9
"3686"	"ST6GALNAC6"	9
"3687"	"STAG1"	9
"3688"	"STAMBPL1"	12
"3689"	"STAP2"	4
"3690"	"STARD10"	9
"3691"	"STARD3NL"	9
"3692"	"STARD4_AS1"	4
"3693"	"STAT3"	1
"3694"	"STAU1"	1
"3695"	"STC1"	4
"3696"	"STEAP1"	12
"3697"	"STEAP2"	13
"3698"	"STIM1"	16
"3699"	"STK11"	5
"3700"	"STK17B"	3
"3701"	"STK3"	19
"3702"	"STK38"	9
"3703"	"STK38L"	4
"3704"	"STMN1"	4
"3705"	"STMN2"	9
"3706"	"STMN3"	15
"3707"	"STOM"	8
"3708"	"STON1"	16
"3709"	"STRA6"	19
"3710"	"STRADB"	13
"3711"	"STRN3"	16
"3712"	"STT3B"	3
"3713"	"STX2"	3
"3714"	"STX3"	13
"3715"	"STX4"	19
"3716"	"STXBP2"	19
"3717"	"STXBP3"	3
"3718"	"STXBP6"	12
"3719"	"SUCLG1"	19
"3720"	"SUCLG2"	13
"3721"	"SUCO"	4
"3722"	"SULF2"	8
"3723"	"SULT1A1"	13
"3724"	"SULT1B1"	19
"3725"	"SULT1C2"	19
"3726"	"SULT1C4"	3
"3727"	"SULT1E1"	12
"3728"	"SULT2A1"	12
"3729"	"SULT2B1"	7
"3730"	"SUMF1"	4
"3731"	"SUMO1"	16
"3732"	"SUMO2"	16
"3733"	"SUN1"	9
"3734"	"SUN2"	4
"3735"	"SUPT3H"	16
"3736"	"SUPT7L"	9
"3737"	"SURF4"	13
"3738"	"SUSD3"	15
"3739"	"SVBP"	8
"3740"	"SVIL"	16
"3741"	"SVIP"	3
"3742"	"SYDE2"	5
"3743"	"SYF2"	16
"3744"	"SYK"	13
"3745"	"SYNC"	4
"3746"	"SYNE1"	4
"3747"	"SYNE2"	4
"3748"	"SYNGR1"	9
"3749"	"SYNPO2"	5
"3750"	"SYNRG"	9
"3751"	"SYP"	1
"3752"	"SYT2"	9
"3753"	"SYT7"	9
"3754"	"SYTL1"	4
"3755"	"SZRD1"	9
"3756"	"TAB3"	13
"3757"	"TAC3"	9
"3758"	"TACC1"	4
"3759"	"TACC2"	4
"3760"	"TACC3"	4
"3761"	"TADA3"	16
"3762"	"TAF3"	16
"3763"	"TAF7"	4
"3764"	"TAF9B"	9
"3765"	"TAGLN"	17
"3766"	"TAGLN2"	12
"3767"	"TANK"	9
"3768"	"TAOK1"	16
"3769"	"TATDN3"	16
"3770"	"TAX1BP1"	16
"3771"	"TAX1BP3"	16
"3772"	"TBC1D2"	19
"3773"	"TBC1D24"	4
"3774"	"TBCB"	16
"3775"	"TBK1"	9
"3776"	"TBL1X"	3
"3777"	"TBL1XR1"	9
"3778"	"TBPL1"	16
"3779"	"TBX3"	19
"3780"	"TCEA1"	3
"3781"	"TCEA2"	4
"3782"	"TCEAL2"	1
"3783"	"TCEAL3"	16
"3784"	"TCEAL7"	4
"3785"	"TCEAL8"	4
